Simulation,First_Trigger_Month_Idx,Cost_Payoff_PV,Benefit_Payoff_PV
6627,43,11315413.059975263,10749642.406976497
6628,29,21758505.60221731,20670580.32210644
6629,41,12554535.73985539,11926808.952862618
6630,33,18385892.062125906,17466597.45901961
6631,35,17082420.701321162,16228299.666255102
6632,36,16418105.892587429,15597200.597958056
6633,36,16140234.03674734,15333222.334909974
6634,33,18526683.690451458,17600349.505928885
6635,40,13284669.202552365,12620435.742424747
6636,37,15650422.678734725,14867901.54479799
6637,36,16263497.97390331,15450323.075208144
6638,39,14246900.001427216,13534555.001355855
6639,36,16338563.324741011,15521635.158503959
6640,34,17844558.993175596,16952331.043516815
6641,32,19323720.063668508,18357534.06048508
6642,38,14812428.254332373,14071806.841615753
6643,38,14717257.36389895,13981394.495704
6644,32,19132708.198760234,18176072.788822223
6645,39,14051061.429553833,13348508.35807614
6646,29,21352942.0253355,20285294.924068723
6647,36,16387856.6811888,15568463.847129358
6648,33,18738682.83605008,17801748.694247574
6649,35,17010058.353074238,16159555.435420526
6650,31,20148549.66358857,19141122.180409137
6651,36,16163836.326660791,15355644.51032775
6652,40,13443956.28328004,12771758.469116038
6653,36,16438667.945659243,15616734.548376279
6654,34,17748592.80572511,16861163.165438853
6655,40,13305984.927075224,12640685.680721462
6656,40,13468812.57038914,12795371.941869684
6657,32,19410328.39114534,18439811.971588075
6658,33,18385714.96198159,17466429.21388251
6659,37,15554599.116244778,14776869.16043254
6660,37,15546479.263055416,14769155.299902646
6661,43,11326724.180194836,10760387.971185094
6662,44,10507708.060669122,9982322.657635666
6663,43,11277911.79971989,10714016.209733894
6664,33,18696978.5856819,17762129.656397805
6665,31,20003695.53788181,19003510.760987718
6666,43,11187022.499300929,10627671.374335881
6667,33,18579599.045355,17650619.09308725
6668,37,15649866.537189236,14867373.210329775
6669,36,16156662.04779903,15348828.945409078
6670,36,16251652.594923731,15439069.965177543
6671,34,17635319.60622379,16753553.625912601
6672,26,23841608.4547709,22649528.032032356
6673,36,16403282.0878818,15583117.98348771
6674,32,19246802.478702154,18284462.354767047
6675,34,17750813.438211948,16863272.76630135
6676,37,15523912.452215763,14747716.829604974
6677,29,21656877.001730125,20574033.15164362
6678,36,16482690.265453745,15658555.752181057
6679,35,17109043.263286628,16253591.100122299
6680,35,17164681.904863585,16306447.809620408
6681,30,20641503.127382837,19609427.971013695
6682,40,13363920.294421198,12695724.279700138
6683,31,20191089.68380828,19181535.19961786
6684,35,16840423.548431862,15998402.371010268
6685,36,16261535.674832594,15448458.891090963
6686,45,9802043.837098246,9311941.645243334
6687,34,17742975.78806153,16855826.998658452
6688,40,13426842.544970918,12755500.417722372
6689,31,19996136.00127615,18996329.20121234
6690,32,19099714.05981818,18144728.35682727
6691,41,12679894.940786066,12045900.193746762
6692,40,13426961.271665085,12755613.20808183
6693,37,15474267.212789258,14700553.852149794
6694,37,15673633.901415568,14889952.20634479
6695,37,15710716.62789894,14925180.796503995
6696,35,17018805.920533657,16167865.624506975
6697,36,16028571.99770363,15227143.397818448
6698,35,17174068.7221508,16315365.286043257
6699,33,18504590.09121951,17579360.586658534
6700,32,19443753.64360701,18471565.961426657
6701,30,20627419.006794207,19596048.0564545
6702,38,14795762.030041937,14055973.92853984
6703,27,22997339.266565222,21847472.30323696
6704,45,9923791.470932312,9427601.897385696
6705,29,21372972.95516683,20304324.30740849
6706,40,13393109.801728044,12723454.311641641
6707,36,16273900.702957723,15460205.667809835
6708,34,17959166.157105643,17061207.84925036
6709,34,17784043.773021054,16894841.58437
6710,36,16132395.830022395,15325776.038521275
6711,40,13464530.403545242,12791303.88336798
6712,33,18325359.025900837,17409091.074605796
6713,39,14074940.013512753,13371193.012837114
6714,34,17596423.062607158,16716601.909476798
6715,34,17921243.83340531,17025181.641735043
6716,37,15521351.68092915,14745284.096882693
6717,38,14816575.689482564,14075746.905008435
6718,42,12031377.709668558,11429808.824185131
6719,40,13356663.955002978,12688830.757252827
6720,42,12017332.976546409,11416466.327719087
6721,37,15653679.403861692,14870995.433668606
6722,33,18715279.59426961,17779515.61455613
6723,38,14814337.344405074,14073620.477184819
6724,33,18486599.41817192,17562269.447263323
6725,34,17632061.464827605,16750458.39158622
6726,40,13254782.602555646,12592043.472427862
6727,42,12009735.313929671,11409248.548233187
6728,38,14864143.73605088,14120936.549248334
6729,31,19894532.129804436,18899805.52331421
6730,44,10565491.14212886,10037216.585022418
6731,39,14209835.243994731,13499343.481794994
6732,44,10487689.106222702,9963304.650911566
6733,41,12648068.671840249,12015665.238248236
6734,42,11873390.962275606,11279721.414161826
6735,38,14830834.850472664,14089293.107949032
6736,39,14119727.424894031,13413741.05364933
6737,36,16307237.133187111,15491875.276527757
6738,42,11778247.545039888,11189335.167787895
6739,42,11945121.67526184,11347865.591498747
6740,38,14974913.035214815,14226167.383454073
6741,38,14913430.970907627,14167759.422362246
6742,38,14695431.53828117,13960659.961367112
6743,32,18870695.750703543,17927160.963168364
6744,30,20914093.79460912,19868389.104878664
6745,41,12764033.201943036,12125831.541845884
6746,37,15547599.04758596,14770219.095206663
6747,41,12687498.190805662,12053123.28126538
6748,32,19210120.530791752,18249614.504252166
6749,37,15434301.376583017,14662586.307753867
6750,34,17622423.576577906,16741302.39774901
6751,36,16402460.699299816,15582337.664334826
6752,44,10493272.032685729,9968608.431051442
6753,31,20027846.807589673,19026454.46721019
6754,34,17809336.431121346,16918869.609565277
6755,35,17086311.870661635,16231996.277128555
6756,37,15612120.184342766,14831514.175125627
6757,38,14850749.25183754,14108211.789245661
6758,40,13241001.657533737,12578951.57465705
6759,43,11180754.42444519,10621716.70322293
6760,42,11969856.354727253,11371363.53699089
6761,41,12765554.600317994,12127276.870302094
6762,38,14766380.683128493,14028061.648972068
6763,38,14744948.861964917,14007701.418866672
6764,39,14008267.874197477,13307854.480487604
6765,28,22005904.488377977,20905609.26395908
6766,26,23819266.70462477,22628303.36939353
6767,38,14795169.90805684,14055411.412653998
6768,32,19186010.369904615,18226709.851409383
6769,34,17415424.99371781,16544653.74403192
6770,39,14272410.453871142,13558789.931177584
6771,40,13415871.447499296,12745077.87512433
6772,36,16404834.84973103,15584593.107244479
6773,29,21478840.231127147,20404898.21957079
6774,37,15662466.636637188,14879343.30480533
6775,39,14155037.647817625,13447285.765426744
6776,37,15606710.31092481,14826374.79537857
6777,32,18972760.744508002,18024122.7072826
6778,43,11313131.09138924,10747474.536819778
6779,33,18552064.965302985,17624461.717037834
6780,35,17084754.430844463,16230516.70930224
6781,41,12748911.170039201,12111465.611537239
6782,39,14201944.387315905,13491847.167950109
6783,33,18510740.380326685,17585203.361310348
6784,27,23168250.749152496,22009838.21169487
6785,44,10587710.096048217,10058324.591245808
6786,36,16487305.3814189,15662940.112347955
6787,32,19442011.88354029,18469911.289363276
6788,41,12755931.043944467,12118134.491747243
6789,36,16485343.145104,15661075.9878488
6790,28,22136669.63874972,21029836.156812232
6791,38,14751260.181840025,14013697.172748024
6792,33,18624187.502900545,17692978.127755515
6793,38,14805054.39361462,14064801.67393389
6794,37,15842291.419552132,15050176.848574525
6795,33,18593656.499420922,17663973.674449876
6796,32,19113966.546980377,18158268.219631355
6797,40,13485273.269711448,12811009.606225874
6798,39,14129353.558385165,13422885.880465908
6799,40,13410846.162733965,12740303.854597265
6800,36,16376033.544304136,15557231.86708893
6801,38,14793724.816398328,14054038.575578412
6802,34,17783991.30232316,16894791.737207
6803,34,17715011.313570965,16829260.747892413
6804,35,17016496.101099126,16165671.296044169
6805,41,12732710.09789424,12096074.592999527
6806,36,16306609.557884274,15491279.07999006
6807,39,14209524.8458008,13499048.603510758
6808,41,12620090.543848367,11989086.016655948
6809,36,16408959.326030642,15588511.359729111
6810,36,16438054.377200572,15616151.658340542
6811,40,13399760.086600821,12729772.082270779
6812,40,13391003.925571563,12721453.729292983
6813,42,12031440.30946741,11429868.29399404
6814,34,17769813.884997826,16881323.190747935
6815,34,17695943.19069194,16811146.031157345
6816,36,16181809.922260178,15372719.42614717
6817,32,19245087.181640618,18282832.822558586
6818,43,11294768.834209137,10730030.39249868
6819,36,16339438.190407986,15522466.280887585
6820,39,14241159.197478665,13529101.23760473
6821,30,20717961.534505587,19682063.45778031
6822,38,14711334.06737782,13975767.364008928
6823,36,16236078.023283692,15424274.122119507
6824,34,17996003.36983922,17096203.201347258
6825,31,20155322.933361024,19147556.786692973
6826,38,14695076.04865456,13960322.246221831
6827,42,11900822.456994906,11305781.33414516
6828,33,18339301.998122185,17422336.898216072
6829,42,11928541.385349132,11332114.316081677
6830,34,17765895.140346862,16877600.383329514
6831,30,20514443.29218299,19488721.12757384
6832,32,19304431.89254807,18339210.297920667
6833,34,17442491.09390137,16570366.539206298
6834,27,23198900.418075655,22038955.39717187
6835,37,15542201.737074722,14765091.650220986
6836,31,19862189.028986927,18869079.577537578
6837,40,13466283.538453944,12792969.361531246
6838,42,12019021.655075185,11418070.572321424
6839,37,15673827.39114048,14890136.021583457
6840,37,15655003.332371246,14872253.165752683
6841,33,18319427.092128873,17403455.737522427
6842,38,14880572.881593026,14136544.237513375
6843,36,16328629.491633808,15512198.017052116
6844,37,15431661.037975328,14660077.98607656
6845,39,13840052.466430731,13148049.843109194
6846,40,13506291.683255587,12830977.099092808
6847,32,19345669.658910602,18378386.17596507
6848,38,14851352.740664264,14108785.103631051
6849,32,19203511.1806684,18243335.62163498
6850,39,14083918.369774686,13379722.45128595
6851,36,16281862.978004402,15467769.829104181
6852,42,12061193.11201338,11458133.45641271
6853,33,18290339.603536963,17375822.623360116
6854,35,17099746.89167239,16244759.547088772
6855,39,13994759.601506803,13295021.621431462
6856,38,14833035.548600554,14091383.771170525
6857,36,16191365.733025156,15381797.446373897
6858,34,17743493.272871956,16856318.609228358
6859,34,17845729.994861003,16953443.49511795
6860,34,17898881.336993586,17003937.270143904
6861,42,12025488.356380684,11424213.93856165
6862,33,18413649.18716674,17492966.7278084
6863,42,11931078.105326235,11334524.200059922
6864,34,17803289.306645017,16913124.841312766
6865,42,11973448.037645098,11374775.635762842
6866,29,21477409.674776,20403539.191037197
6867,27,23303817.348178566,22138626.480769638
6868,36,16256615.377482498,15443784.60860837
6869,40,13410824.736193504,12740283.499383828
6870,41,12813480.295294669,12172806.280529935
6871,39,14117863.9964808,13411970.796656758
6872,40,13454745.783484012,12782008.49430981
6873,41,12556583.426420359,11928754.25509934
6874,39,14054379.633117897,13351660.651462
6875,32,19227208.170073032,18265847.76156938
6876,42,12020946.349055976,11419899.031603178
6877,39,14130923.554709487,13424377.376974013
6878,41,12752619.971380234,12114988.972811222
6879,32,19268226.04100213,18304814.738952022
6880,35,17095085.926002428,16240331.629702304
6881,32,19196418.832655624,18236597.891022842
6882,36,16359182.700039854,15541223.565037861
6883,33,18485949.838245694,17561652.346333407
6884,37,15517432.830469126,14741561.18894567
6885,36,16283217.379820384,15469056.510829363
6886,42,11912430.611678444,11316809.081094522
6887,34,17705527.351064827,16820250.983511582
6888,30,20947720.11102819,19900334.10547678
6889,35,16977338.036709514,16128471.134874037
6890,23,25984074.821184225,24684871.080125015
6891,36,16419197.620899161,15598237.739854204
6892,30,20720046.99363185,19684044.643950257
6893,38,14689156.380496794,13954698.561471954
6894,39,14135042.031193785,13428289.929634096
6895,35,17185407.217458963,16326136.856586013
6896,38,14878329.105505325,14134412.650230058
6897,34,17692515.437492527,16807889.665617898
6898,33,18678400.39228359,17744480.372669406
6899,39,14145580.685763245,13438301.651475083
6900,31,20053312.1262355,19050646.519923724
6901,29,21273129.384811353,20209472.915570784
6902,43,11293664.704252377,10728981.469039759
6903,39,14098088.056165656,13393183.653357372
6904,47,8525590.364191627,8099310.845982044
6905,40,13423264.56085603,12752101.332813228
6906,34,17536624.1687168,16659792.96028096
6907,32,19280154.786124922,18316147.046818677
6908,35,17101173.36611031,16246114.697804796
6909,34,17967438.312606916,17069066.39697657
6910,33,18604924.084810168,17674677.88056966
6911,36,16234550.02664068,15422822.525308644
6912,41,12643027.908890352,12010876.513445834
6913,40,13321324.183519794,12655257.974343803
6914,36,16226380.91348319,15415061.867809027
6915,43,11256751.206289463,10693913.64597499
6916,33,18552151.814970355,17624544.224221837
6917,37,15521052.363740435,14744999.745553413
6918,27,22885392.16073314,21741122.552696485
6919,35,17087590.109810423,16233210.604319902
6920,37,15598675.923503568,14818742.127328388
6921,34,17728258.15232813,16841845.244711723
6922,25,24738832.503141265,23501890.8779842
6923,43,11134939.971006846,10578192.972456504
6924,43,11290052.858548403,10725550.215620982
6925,39,14215734.393151367,13504947.673493797
6926,39,14001112.283033067,13301056.668881413
6927,39,14210126.285820173,13499619.971529163
6928,39,14200085.900159448,13490081.605151474
6929,44,10632592.477417262,10100962.8535464
6930,43,11323802.9769308,10757612.82808426
6931,34,17728563.436547942,16842135.264720544
6932,33,18306915.93735295,17391570.1404853
6933,34,17938426.179564442,17041504.87058622
6934,34,17649638.675966702,16767156.742168365
6935,39,14176421.729239665,13467600.642777681
6936,43,11293603.311227523,10728923.145666145
6937,30,20877019.29821475,19833168.33330401
6938,42,11998639.173378969,11398707.21471002
6939,31,19500464.809525322,18525441.569049057
6940,37,15407871.029398052,14637477.477928149
6941,42,11985221.561846219,11385960.483753908
6942,31,20164976.286856588,19156727.472513758
6943,35,16973814.302320573,16125123.587204548
6944,39,13762513.241163578,13074387.579105398
6945,37,15737107.767701786,14950252.379316697
6946,32,19224923.426917374,18263677.255571503
6947,40,13327194.440936603,12660834.718889773
6948,32,19215157.78622439,18254399.896913175
6949,35,17112200.964160528,16256590.9159525
6950,37,15492728.702906387,14718092.267761067
6951,41,12423001.256928265,11801851.19408185
6952,36,16076327.166527465,15272510.808201091
6953,39,14134386.29585286,13427666.981060216
6954,32,19218139.496368635,18257232.5215502
